replicate,rate_per_day,rate_per_30_days
9287,13.382447,401.473414
9288,13.109545,393.286355
9289,13.037156,391.11467
9290,13.592569,407.777066
9291,13.803331,414.099936
9292,14.72966,441.889814
9293,16.567585,497.027546
9294,16.4164,492.491992
9295,14.918642,447.559257
9296,15.034593,451.037796
9297,14.05189,421.556694
9298,13.762332,412.869955
9299,14.463165,433.894939
9300,13.6041,408.122998
9301,14.370916,431.127482
9302,15.30173,459.05189
9303,16.192825,485.784753
9304,14.079436,422.383088
9305,15.169122,455.073671
9306,14.288917,428.667521
9307,15.185138,455.554132
9308,15.265855,457.975657
9309,14.581038,437.431134
9310,15.884049,476.521461
9311,15.141576,454.247277
9312,16.325432,489.762972
9313,14.105061,423.151826
9314,13.887892,416.636771
9315,14.335682,430.070468
9316,14.038437,421.153107
9317,14.515695,435.470852
9318,15.313901,459.41704
9319,14.500961,435.028828
9320,14.064061,421.921845
9321,14.127482,423.824471
9322,16.201153,486.034593
9323,15.70852,471.255605
9324,14.918001,447.540038
9325,14.158232,424.746957
9326,14.670724,440.121717
9327,15.549007,466.470211
9328,14.637412,439.122357
9329,14.137732,424.131967
9330,15.188341,455.650224
9331,14.675849,440.275464
9332,16.777066,503.31198
9333,14.775785,443.273543
9334,13.866111,415.983344
9335,13.696348,410.890455
9336,15.016656,450.49968
9337,14.451634,433.549007
9338,13.939782,418.193466
9339,13.203716,396.111467
9340,14.320948,429.628443
9341,15.848815,475.464446
9342,16.139654,484.189622
9343,16.011531,480.345932
9344,14.933376,448.001281
9345,14.488789,434.663677
9346,13.45804,403.741192
9347,14.234465,427.033953
9348,15.561819,466.85458
9349,13.471493,404.144779
9350,14.725817,441.774504
9351,14.173607,425.2082
9352,15.03075,450.922486
9353,14.156951,424.70852
9354,14.889174,446.675208
9355,13.616912,408.507367
9356,14.775144,443.254324
9357,14.483024,434.490711
9358,14.463165,433.894939
9359,14.027546,420.826393
9360,15.286355,458.590647
9361,16.249199,487.475977
9362,12.997438,389.923126
9363,14.034593,421.037796
9364,15.256246,457.68738
9365,14.445868,433.376041
9366,13.559257,406.777707
9367,14.555413,436.662396
9368,15.68802,470.640615
9369,16.821268,504.638053
9370,15.249199,457.475977
9371,13.975657,419.269699
9372,15.190263,455.70788
9373,15.870596,476.117873
9374,13.917361,417.52082
9375,14.50032,435.009609
9376,15.986547,479.596413
9377,14.432415,432.972454
9378,15.663677,469.910314
9379,14.498398,434.951954
9380,14.075593,422.267777
9381,14.527226,435.816784
9382,14.240871,427.226137
9383,13.170404,395.112108
9384,14.774504,443.235106
9385,15.454196,463.625881
9386,15.704036,471.121076
9387,14.828956,444.868674
9388,14.438821,433.164638
9389,14.522101,435.663037
9390,15.346573,460.397181
9391,15.332479,459.974375
9392,15.813581,474.407431
9393,14.604741,438.142217
9394,15.390135,461.704036
9395,16.167201,485.016015
9396,14.522742,435.682255
9397,15.133889,454.016656
9398,13.372838,401.185138
9399,15.271621,458.148623
9400,14.766176,442.985266
9401,14.136451,424.09353
9402,14.251762,427.552851
9403,14.009609,420.288277
9404,13.598334,407.950032
9405,15.506726,465.201794
9406,15.125561,453.766816
9407,14.520179,435.605381
9408,14.663677,439.910314
9409,14.046765,421.402947
9410,15.570788,467.123639
9411,14.039078,421.172325
9412,16.261371,487.841127
9413,16.226778,486.803331
9414,14.248559,427.456758
9415,14.522742,435.682255
9416,14.141576,424.247277
9417,13.283152,398.494555
9418,14.727739,441.832159
9419,14.793722,443.811659
9420,13.609865,408.295964
9421,14.007047,420.211403
9422,14.165279,424.95836
9423,16.245356,487.360666
9424,13.702755,411.082639
9425,16.554773,496.643177
9426,15.679693,470.390775
9427,16.404228,492.126842
9428,16.190263,485.70788
9429,14.393338,431.800128
9430,15.383728,461.511851
9431,14.40615,432.184497
9432,16.338245,490.147341
9433,13.811659,414.349776
9434,13.516976,405.509289
9435,14.098014,422.940423
9436,15.627162,468.814862
9437,16.543882,496.316464
9438,14.738629,442.158873
9439,14.456118,433.683536
9440,15.185778,455.57335
9441,15.982703,479.481102
9442,13.971172,419.13517
9443,13.691864,410.755926
9444,14.616272,438.488149
9445,14.68738,440.621397
9446,14.923126,447.693786
9447,13.225496,396.764894
9448,13.692505,410.775144
9449,14.742473,442.274183
9450,14.003844,420.115311
9451,14.087764,422.632928
9452,13.891095,416.732864
9453,14.089045,422.671365
9454,14.43754,433.126201
9455,15.453555,463.606662
9456,15.423447,462.703395
9457,14.740551,442.216528
9458,14.495836,434.87508
9459,13.875721,416.271621
9460,14.305573,429.167201
9461,14.240231,427.206919
9462,14.586803,437.6041
9463,14.322229,429.66688
9464,15.224856,456.745676
9465,15.818065,474.54196
9466,13.650224,409.506726
9467,15.393978,461.819347
9468,14.803331,444.099936
9469,13.725817,411.774504
9470,14.600897,438.026906
9471,14.47918,434.3754
9472,15.623318,468.699552
9473,15.162716,454.881486
9474,15.002562,450.076874
9475,14.545163,436.354901
9476,15.643177,469.295324
9477,14.411915,432.357463
9478,14.494555,434.836643
9479,14.040999,421.229981
9480,14.368354,431.050609
9481,14.522101,435.663037
9482,14.004484,420.134529
9483,16.046765,481.402947
9484,14.210122,426.303652
9485,14.764254,442.927611
9486,14.780269,443.408072
9487,15.586163,467.584881
9488,16.171044,485.131326
9489,14.283152,428.494555
9490,13.650865,409.525945
9491,14.089045,422.671365
9492,17.206919,516.207559
9493,14.064702,421.941063
9494,15.511211,465.336323
9495,14.285714,428.571429
9496,14.813581,444.407431
9497,13.634209,409.026265
9498,13.723895,411.716848
9499,14.439462,433.183857
9500,15.846893,475.406791
9501,15.492633,464.778988
9502,15.902627,477.078796
9503,14.89622,446.886611
9504,15.157591,454.727739
9505,14.46829,434.048687
9506,15.693145,470.794363
9507,15.109545,453.286355
9508,12.668802,380.064061
9509,14.034593,421.037796
9510,14.959001,448.770019
9511,13.439462,403.183857
9512,15.695067,470.852018
9513,15.106342,453.190263
9514,14.592569,437.777066
9515,14.82255,444.676489
9516,15.076874,452.306214
9517,15.443306,463.299167
9518,16.054452,481.633568
9519,15.121717,453.651505
9520,14.950032,448.500961
9521,14.383088,431.492633
9522,13.183857,395.515695
9523,15.055093,451.652787
9524,16.589366,497.680974
9525,13.199231,395.976938
9526,14.146701,424.401025
9527,14.520179,435.605381
9528,13.44779,403.433696
9529,14.837924,445.137732
9530,14.133248,423.997438
9531,14.003844,420.115311
9532,14.168482,425.054452
9533,12.985266,389.557976
9534,14.96861,449.058296
9535,13.693145,410.794363
9536,14.978219,449.346573
9537,13.42665,402.799488
9538,15.305573,459.167201
9539,14.549007,436.470211
9540,14.017297,420.518898
9541,14.376041,431.28123
9542,13.755926,412.677771
9543,14.45804,433.741192
9544,15.48943,464.682896
9545,15.18706,455.611787
9546,13.438181,403.14542
9547,14.57335,437.200512
9548,15.070468,452.114029
9549,16.096733,482.901986
9550,14.275464,428.263933
9551,15.288277,458.648302
9552,16.274824,488.244715
9553,16.339526,490.185778
9554,14.423447,432.703395
9555,14.450352,433.51057
9556,13.663037,409.891095
9557,15.399103,461.973094
9558,13.987828,419.634849
9559,13.648943,409.46829
9560,13.990391,419.711723
9561,15.735426,472.06278
9562,15.317745,459.532351
9563,15.357463,460.723895
9564,15.890455,476.713645
9565,15.115311,453.459321
9566,14.453555,433.606662
9567,14.363229,430.896861
9568,15.699552,470.986547
9569,14.425368,432.761051
9570,14.996156,449.884689
9571,15.210762,456.32287
9572,15.573991,467.219731
9573,14.334401,430.032031
9574,14.156951,424.70852
9575,14.502242,435.067265
9576,16.183216,485.496477
9577,14.368354,431.050609
9578,14.044202,421.326073
9579,13.965407,418.962204
9580,13.860987,415.829596
9581,14.264574,427.93722
9582,15.570788,467.123639
9583,15.559898,466.796925
9584,14.203075,426.092249
9585,14.648302,439.449071
9586,14.502883,435.086483
9587,15.376682,461.300448
9588,14.475977,434.279308
9589,15.86419,475.925689
9590,15.542601,466.278027
9591,13.830237,414.907111
9592,14.296605,428.898142
9593,14.295324,428.859705
9594,15.497758,464.932735
9595,15.335682,460.070468
9596,15.008328,450.24984
9597,14.289558,428.686739
9598,15.213325,456.399744
9599,14.053171,421.595131
9600,13.233184,396.995516
9601,15.196028,455.880846
9602,14.835362,445.060858
9603,12.975016,389.25048
9604,14.430493,432.914798
9605,13.997438,419.923126
9606,15.648943,469.46829
9607,15.13517,454.055093
9608,14.636771,439.103139
9609,13.455477,403.664318
9610,14.013453,420.403587
9611,14.836643,445.099295
9612,14.253043,427.591288
9613,13.192825,395.784753
9614,14.44779,433.433696
9615,15.363229,460.896861
9616,15.646381,469.391416
9617,15.445868,463.376041
9618,14.454196,433.625881
9619,13.993594,419.807816
9620,15.399103,461.973094
9621,14.231903,426.957079
9622,15.014734,450.442024
9623,13.474055,404.221653
9624,14.868674,446.060218
9625,15.185138,455.554132
9626,14.200512,426.015375
9627,15.016015,450.480461
9628,13.053171,391.595131
9629,15.398463,461.953876
9630,14.96925,449.077514
9631,13.931454,417.943626
9632,14.300448,429.013453
9633,14.547726,436.431775
9634,15.957079,478.712364
9635,15.090967,452.72902
9636,13.926329,417.789878
9637,14.865471,445.964126
9638,14.592569,437.777066
9639,13.976297,419.288917
9640,15.049968,451.499039
9641,14.48943,434.682896
9642,14.065343,421.960282
9643,14.558616,436.758488
9644,16.17681,485.304292
9645,14.366432,430.992953
9646,15.147341,454.420243
9647,14.602178,438.065343
9648,15.274824,458.244715
9649,16.131326,483.939782
9650,15.368994,461.069827
9651,14.853299,445.598975
9652,13.108905,393.267136
9653,14.335042,430.051249
9654,14.327354,429.820628
9655,14.22934,426.880205
9656,13.465086,403.952594
9657,14.752723,442.581678
9658,16.819987,504.599616
9659,13.789878,413.696348
9660,16.596413,497.892377
9661,16.222934,486.68802
9662,13.752723,412.581678
9663,14.256887,427.706598
9664,14.492633,434.778988
9665,15.995516,479.865471
9666,14.819347,444.580397
9667,14.192184,425.765535
9668,15.643177,469.295324
9669,14.607303,438.21909
9670,14.221012,426.630365
9671,15.683536,470.506086
9672,15.807816,474.234465
9673,14.999359,449.980782
9674,14.877002,446.310058
9675,14.131967,423.959001
9676,13.725817,411.774504
9677,13.478539,404.356182
9678,16.297886,488.936579
9679,15.253684,457.610506
9680,15.210762,456.32287
9681,15.515054,465.451634
9682,13.404869,402.14606
9683,15.254324,457.629725
9684,15.502883,465.086483
9685,16.285074,488.55221
9686,14.590647,437.719411
9687,14.509289,435.278668
9688,15.422165,462.664958
9689,15.151826,454.554773
9690,17.055734,511.672005
9691,14.485586,434.567585
9692,13.371557,401.146701
9693,13.538117,406.143498
9694,13.550288,406.508648
9695,14.386291,431.588725
9696,13.105701,393.171044
9697,15.53107,465.932095
9698,14.976297,449.288917
9699,14.073671,422.210122
9700,13.74952,412.485586
9701,15.066624,451.998719
9702,13.686099,410.58296
9703,16.028828,480.86483
9704,15.582319,467.469571
9705,15.563101,466.893017
9706,14.467649,434.029468
9707,14.032671,420.980141
9708,14.338245,430.147341
9709,16.148623,484.45868
9710,13.983985,419.519539
9711,14.552851,436.585522
9712,13.942345,418.27034
9713,15.492633,464.778988
9714,15.201153,456.034593
9715,14.48943,434.682896
9716,11.873799,356.213965
9717,15.54196,466.258808
9718,13.967969,419.039078
9719,13.554773,406.643177
9720,14.401666,432.049968
9721,14.251762,427.552851
9722,14.534914,436.047406
9723,16.340167,490.204997
9724,13.763613,412.908392
9725,14.795644,443.869315
9726,15.115311,453.459321
9727,14.358104,430.743113
9728,15.387572,461.627162
9729,13.87508,416.252402
9730,13.936579,418.097373
9731,15.518258,465.547726
9732,14.597694,437.930814
9733,13.313261,399.397822
9734,14.139654,424.189622
9735,14.890455,446.713645
9736,14.493274,434.798206
9737,14.568225,437.046765
9738,13.397822,401.934657
9739,14.259449,427.783472
9740,15.22934,456.880205
9741,13.85458,415.637412
9742,15.147341,454.420243
9743,14.137732,424.131967
9744,14.058937,421.768097
9745,15.210122,456.303652
9746,15.647021,469.410634
9747,15.83344,475.003203
9748,14.798206,443.946188
9749,13.889814,416.694427
9750,14.959641,448.789238
9751,15.381166,461.434978
9752,14.98975,449.692505
9753,14.967969,449.039078
9754,14.339526,430.185778
9755,14.861627,445.848815
9756,15.101217,453.036515
9757,15.524023,465.720692
9758,13.923767,417.713004
9759,16.144138,484.324151
9760,13.898142,416.944266
9761,15.776425,473.292761
9762,14.430493,432.914798
9763,15.105701,453.171044
9764,14.932735,447.982063
9765,14.398463,431.953876
9766,14.440743,433.222293
9767,13.949391,418.481742
9768,15.33376,460.012812
9769,14.165279,424.95836
9770,15.059577,451.787316
9771,15.65599,469.679693
9772,13.185138,395.554132
9773,13.371557,401.146701
9774,15.035234,451.057015
9775,14.090967,422.72902
9776,14.960282,448.808456
9777,14.03075,420.922486
9778,14.611787,438.353619
9779,13.304292,399.128764
9780,14.449712,433.491352
9781,15.317104,459.513133
9782,14.485586,434.567585
9783,14.90583,447.174888
9784,13.717489,411.524664
9785,13.747598,412.427931
9786,13.910314,417.309417
9787,16.595772,497.873158
9788,14.554773,436.643177
9789,13.64574,409.372197
9790,14.625881,438.776425
9791,13.782832,413.484946
9792,15.832159,474.964766
9793,13.774504,413.235106
9794,14.025625,420.768738
9795,15.538757,466.162716
9796,13.664958,409.948751
9797,14.226778,426.803331
9798,15.288917,458.667521
9799,13.808456,414.253684
9800,15.520179,465.605381
9801,13.889814,416.694427
9802,14.517617,435.528507
9803,15.88533,476.559898
9804,14.568225,437.046765
9805,15.783472,473.504164
9806,14.695708,440.871236
9807,14.447149,433.414478
9808,14.658552,439.756566
9809,15.954516,478.63549
9810,15.692505,470.775144
9811,15.370275,461.108264
9812,14.258808,427.764254
9813,14.484305,434.529148
9814,13.306855,399.205637
9815,15.526586,465.797566
9816,14.887892,446.636771
9817,14.78091,443.42729
9818,14.916079,447.482383
9819,13.558616,406.758488
9820,13.502883,405.086483
9821,14.08328,422.498398
9822,14.65663,439.698911
9823,14.908392,447.251762
9824,15.115311,453.459321
9825,14.946188,448.38565
9826,14.278027,428.340807
9827,15.794363,473.830878
9828,14.714926,441.44779
9829,14.548366,436.450993
9830,14.608584,438.257527
9831,14.613069,438.392056
9832,14.353619,430.608584
9833,13.893017,416.790519
9834,15.821909,474.657271
9835,14.883408,446.502242
9836,14.226778,426.803331
9837,14.928251,447.847534
9838,14.479821,434.394619
9839,15.980782,479.423447
9840,15.987188,479.615631
9841,14.590647,437.719411
9842,14.715567,441.467008
9843,13.757848,412.735426
9844,14.625881,438.776425
9845,14.31198,429.359385
9846,14.356823,430.704676
9847,14.404228,432.126842
9848,15.241512,457.245356
9849,13.652146,409.564382
9850,13.770019,413.100577
9851,15.19795,455.938501
9852,15.323511,459.705317
9853,14.597053,437.911595
9854,15.055734,451.672005
9855,15.805894,474.17681
9856,14.701473,441.044202
9857,14.987188,449.615631
9858,15.292761,458.782832
9859,14.324792,429.743754
9860,14.896861,446.90583
9861,15.008969,450.269058
9862,14.422165,432.664958
9863,14.352979,430.589366
9864,15.040999,451.229981
9865,13.792441,413.773222
9866,15.180653,455.419603
9867,15.267136,458.014094
9868,14.337604,430.128123
9869,13.530429,405.912876
9870,15.035874,451.076233
9871,14.043562,421.306855
9872,13.637412,409.122357
9873,14.743754,442.31262
9874,15.335682,460.070468
9875,14.586163,437.584881
9876,14.862268,445.868033
9877,14.157591,424.727739
9878,17.308136,519.244074
9879,15.360666,460.819987
9880,13.584241,407.527226
9881,15.232543,456.976297
9882,15.160154,454.804612
9883,14.821909,444.657271
9884,13.484946,404.548366
9885,14.236387,427.091608
9886,15.47918,464.3754
9887,14.612428,438.372838
9888,14.563101,436.893017
9889,14.738629,442.158873
9890,14.714286,441.428571
